QoS_type,QoS_type_EncryptionTime(ms),QoS_type_EncryptedSize(KB),QoD_model,QoD_model_EncryptionTime(ms),QoD_model_EncryptedSize(KB),QoD_os-version,QoD_os-version_EncryptionTime(ms),QoD_os-version_EncryptedSize(KB),QoS_operator,QoS_operator_EncryptionTime(ms),QoS_operator_EncryptedSize(KB),MOS,MOS_EncryptionTime(ms),MOS_EncryptedSize(KB)
2,5.283,91.265,12,4.318,91.196,14,4.075,91.164,3,3.183,91.151,4,4.011,91.198
4,3.146,91.143,2,3.285,91.171,11,2.669,91.204,1,4.906,91.169,3,4.116,91.244
5,2.207,91.179,13,2.348,91.125,12,2.299,91.194,4,2.234,91.113,1,2.383,91.247
5,4.178,91.046,2,4.841,91.188,11,2.275,91.262,4,2.519,91.112,5,3.913,91.134
3,2.226,91.185,8,2.258,91.102,8,4.569,91.185,4,9.993,91.245,4,10.843,91.162
2,2.730,91.273,2,2.349,91.250,11,2.336,91.188,3,2.274,91.129,3,2.241,91.243
4,3.802,91.169,2,4.098,91.081,11,2.968,91.105,3,2.894,91.268,4,2.734,91.189
4,2.465,91.067,14,3.121,91.169,10,4.552,91.136,3,4.504,91.244,4,2.269,91.109
4,2.390,91.135,13,2.230,91.222,5,2.599,91.154,4,2.339,91.189,2,5.252,91.325
2,5.732,91.256,9,3.939,91.247,2,3.870,91.149,2,3.880,91.104,2,4.055,91.124
4,4.091,91.175,13,4.088,91.152,12,4.506,91.049,3,2.549,91.230,3,3.626,91.167
4,4.433,91.205,2,3.831,91.194,11,8.123,91.147,3,2.677,91.171,4,9.845,91.208
5,5.807,91.176,12,2.370,91.139,14,2.484,91.204,4,2.823,91.209,4,4.155,91.183
2,2.694,91.226,2,5.159,91.148,11,4.232,91.193,3,2.972,91.219,4,2.459,91.177
2,2.784,91.247,13,2.441,91.162,5,2.431,91.127,3,2.472,91.178,2,4.858,91.141
5,4.349,91.101,2,2.694,91.253,11,2.869,91.274,4,3.070,91.251,4,2.258,91.240
4,2.496,91.134,10,4.540,91.147,1,4.571,91.213,3,2.307,91.164,3,2.624,91.202
4,4.226,91.154,8,2.322,91.208,9,2.350,91.138,4,6.195,91.198,5,5.286,91.169
2,2.946,91.234,10,3.869,91.119,1,3.232,91.230,1,2.269,91.103,3,2.262,91.187
4,2.530,91.144,9,4.989,91.145,2,3.639,91.262,4,3.175,91.223,4,3.470,91.180
4,3.075,91.147,2,3.013,91.089,11,3.501,91.169,3,9.746,91.198,4,4.000,91.153
4,2.304,91.215,9,2.632,91.168,2,2.537,91.097,2,2.259,91.242,4,2.500,91.201
4,4.852,91.211,13,13.202,91.169,5,2.238,91.347,4,2.305,91.081,5,2.296,91.232
4,2.195,91.196,12,4.110,91.206,14,2.356,91.160,3,4.909,91.141,4,5.848,91.189
4,2.382,91.148,8,2.256,91.262,8,2.847,91.233,3,2.402,91.256,2,3.900,91.098
5,5.452,91.185,0,5.467,91.227,0,2.249,91.151,4,2.838,91.252,3,3.437,91.226
4,4.396,91.056,8,3.467,91.159,9,4.958,91.117,3,3.354,91.107,2,2.507,91.224
2,2.525,91.167,2,2.751,91.245,11,2.313,91.182,3,4.007,91.211,3,3.996,91.228
2,4.646,91.189,8,4.191,91.283,9,2.211,91.188,3,2.284,91.151,4,2.261,91.146
2,2.276,91.118,2,2.354,91.214,11,4.070,91.217,3,3.974,91.177,4,3.066,91.250
4,2.815,91.173,9,2.336,91.245,2,3.909,91.195,3,3.311,91.183,3,5.620,91.130
4,4.250,91.166,8,2.952,91.278,9,2.377,91.164,3,2.198,91.270,3,2.400,91.200
5,3.876,91.197,2,4.637,91.128,11,4.041,91.185,3,3.340,91.229,5,2.641,91.120
4,2.286,91.261,2,2.377,91.148,11,2.304,91.236,3,2.265,91.184,3,4.965,91.136
4,2.498,91.144,2,3.607,91.151,11,2.395,91.255,3,2.428,91.282,3,2.749,91.138
4,2.837,91.107,2,8.232,91.093,11,5.884,91.221,1,3.324,91.242,2,3.032,91.278
5,3.648,91.209,9,3.717,91.268,4,4.119,91.240,4,4.896,91.213,2,4.495,91.217
3,3.516,91.175,9,4.273,91.207,4,4.069,91.254,1,2.591,91.218,2,2.456,91.090
1,2.266,91.132,10,4.550,91.189,1,4.673,91.300,1,2.395,91.152,2,2.583,91.293
4,2.797,91.322,2,3.649,91.225,11,4.196,91.192,3,9.074,91.111,2,2.840,91.179
4,2.383,91.288,2,2.271,91.056,11,2.316,91.197,3,2.310,91.146,4,2.664,91.155
5,4.838,91.273,8,4.642,91.136,8,2.519,91.160,4,2.426,91.222,4,2.492,91.167
2,2.705,91.197,10,2.423,91.183,1,2.616,91.166,2,4.981,91.129,3,5.486,91.204
4,4.038,91.185,8,3.998,91.280,8,3.888,91.199,1,4.037,91.166,2,3.927,91.234
4,4.918,91.085,9,3.674,91.112,2,3.888,91.183,4,3.053,91.195,2,3.835,91.174
3,4.311,91.199,13,3.918,91.203,12,5.142,91.103,3,4.497,91.255,2,2.996,91.088
2,2.185,91.095,9,2.243,91.176,2,2.402,91.142,2,2.266,91.173,2,2.370,91.177
2,5.042,91.133,2,4.203,91.161,11,4.214,91.120,3,2.586,91.152,3,2.378,91.220
4,3.532,91.169,13,2.450,91.245,12,4.433,91.135,3,4.312,91.169,2,2.390,91.224
5,2.318,91.142,8,2.468,91.098,8,2.316,91.177,4,2.345,91.157,4,5.379,91.179
2,4.097,91.255,9,2.414,91.227,2,3.086,91.214,2,2.388,91.177,4,2.383,91.163
4,2.336,91.130,8,2.319,91.214,9,5.204,91.062,3,4.188,91.152,4,2.758,91.136
2,2.195,91.219,13,2.330,91.165,12,2.346,91.092,3,4.268,91.185,2,6.745,91.199
4,7.474,91.205,13,3.687,91.223,12,2.376,91.150,3,2.224,91.129,4,2.398,91.085
4,2.205,91.197,8,4.804,91.171,8,4.306,91.200,1,2.249,91.240,1,2.241,91.239
3,3.434,91.238,10,4.875,91.189,1,4.196,91.165,4,4.080,91.157,2,5.547,91.146
2,4.082,91.327,8,4.157,91.226,8,2.355,91.152,3,2.359,91.261,2,2.240,91.243
4,4.264,91.176,2,6.153,91.197,11,3.752,91.148,3,2.901,91.176,2,2.502,91.147
4,2.736,91.248,2,2.565,91.133,11,3.966,91.141,3,5.250,91.190,3,2.604,91.155
5,3.745,91.270,8,3.933,91.170,9,2.763,91.094,4,2.965,91.177,2,4.130,91.275
2,3.237,91.186,8,6.485,91.195,8,5.080,91.112,2,3.242,91.153,2,2.217,91.224
2,2.324,91.271,2,2.340,91.173,11,2.238,91.206,3,4.688,91.181,2,4.362,91.229
4,3.626,91.236,8,3.920,91.160,8,4.046,91.261,2,2.405,91.142,2,2.259,91.246
2,3.459,91.293,2,4.507,91.182,11,3.834,91.224,3,4.009,91.136,2,2.375,91.241
1,2.416,91.062,2,2.258,91.257,11,3.766,91.130,3,4.389,91.089,3,5.610,91.228
5,3.718,91.225,2,3.542,91.124,11,3.815,91.084,4,6.131,91.135,2,4.113,91.214
2,16.405,91.235,2,3.866,91.126,11,2.263,91.251,3,2.460,91.127,2,2.666,91.247
2,2.284,91.161,0,2.359,91.157,0,5.346,91.168,3,6.652,91.199,2,3.342,91.162
2,3.290,91.136,9,3.154,91.143,2,3.059,91.180,2,8.474,91.177,2,11.540,91.132
4,4.956,91.217,2,5.627,91.172,11,2.263,91.169,4,2.334,91.288,1,2.556,91.188
4,2.273,91.188,8,2.282,91.178,9,4.948,91.177,3,3.958,91.191,2,2.799,91.259
1,3.154,91.197,10,2.294,91.063,1,2.791,91.218,1,2.272,91.209,2,4.722,91.134
1,3.789,91.104,13,3.960,91.112,5,2.973,91.148,2,4.198,91.218,2,3.961,91.185
2,2.174,91.189,10,4.163,91.176,1,4.364,91.223,2,6.367,91.228,2,2.668,91.118
2,2.192,91.151,10,2.438,91.232,1,5.674,91.172,1,3.851,91.132,1,4.718,91.277
2,4.243,91.200,10,2.694,91.135,1,3.852,91.268,4,3.729,91.201,2,4.530,91.240
2,3.819,91.164,8,5.855,91.158,9,4.197,91.177,3,2.329,91.160,3,2.694,91.126
2,2.291,91.175,10,2.363,91.163,1,2.412,91.213,1,3.942,91.073,1,5.625,91.181
2,4.128,91.256,8,2.570,91.199,8,3.958,91.249,2,2.169,91.181,5,2.229,91.194
2,2.174,91.082,0,4.700,91.142,0,4.375,91.192,3,2.236,91.049,1,4.705,91.202
2,2.250,91.178,10,2.985,91.191,1,2.298,91.130,1,5.469,91.191,1,4.170,91.312
2,2.381,91.233,2,4.158,91.106,11,2.256,91.227,3,4.352,91.202,1,4.113,91.214
4,2.436,91.256,8,4.638,91.139,8,4.965,91.293,1,2.658,91.222,1,3.012,91.261
2,2.440,91.181,10,2.681,91.263,1,4.079,91.170,1,5.574,91.148,2,5.472,91.217
2,2.337,91.189,10,2.589,91.214,1,2.580,91.093,1,2.350,91.188,2,2.247,91.224
4,5.040,91.121,9,4.249,91.104,3,3.907,91.099,4,3.149,91.186,1,2.655,91.207
4,2.601,91.151,2,3.927,91.199,11,4.571,91.181,3,4.104,91.150,1,2.241,91.140
2,2.296,91.241,10,2.294,91.201,1,2.282,91.175,2,2.261,91.165,2,2.274,91.218
2,5.554,91.143,10,4.201,91.127,1,2.994,91.234,1,2.620,91.154,1,2.896,91.158
4,2.233,91.195,2,2.844,91.239,11,4.775,91.184,3,8.292,91.187,3,2.238,91.136
4,3.810,91.128,9,4.167,91.250,2,2.451,91.150,2,2.188,91.221,3,4.515,91.193
4,4.420,91.257,2,2.627,91.161,11,4.189,91.242,3,3.616,91.252,2,7.347,91.212
4,2.434,91.188,13,2.748,91.165,12,4.895,91.187,3,4.810,91.150,3,2.244,91.143
2,2.364,91.061,9,4.513,91.201,2,3.997,91.164,2,4.064,91.247,1,4.638,91.262
2,5.516,91.177,0,2.396,91.277,0,2.192,91.166,3,2.273,91.199,3,2.279,91.227
4,2.471,91.146,2,4.984,91.234,11,4.061,91.149,4,3.445,91.192,2,3.548,91.182
1,4.170,91.218,2,3.248,91.301,11,4.301,91.222,3,3.488,91.120,3,8.197,91.182
2,4.017,91.231,2,4.042,91.139,11,2.237,91.162,3,2.520,91.299,1,2.772,91.212
2,3.110,91.140,10,4.759,91.201,1,3.983,91.148,1,2.817,91.154,1,2.778,91.119
2,2.848,91.072,0,3.902,91.216,0,2.516,91.167,4,4.589,91.189,1,3.723,91.146
3,2.540,91.185,8,3.045,91.131,8,2.599,91.194,1,3.088,91.149,1,3.897,91.094
3,2.564,91.235,10,5.076,91.094,1,4.239,91.181,4,2.331,91.194,2,2.215,91.112
2,3.982,91.242,10,2.338,91.187,1,3.685,91.166,1,5.249,91.189,1,4.714,91.087
2,2.839,91.073,10,2.296,91.282,1,2.469,91.164,1,2.803,91.189,1,2.431,91.164
2,5.535,91.133,10,4.019,91.193,1,2.340,91.168,1,3.903,91.147,1,2.562,91.219
1,4.602,91.178,2,2.620,91.131,11,2.343,91.091,3,6.082,91.191,2,5.252,91.236
4,2.582,91.097,9,2.298,91.256,2,2.630,91.193,2,2.912,91.268,1,4.317,91.237
2,6.248,91.224,0,6.298,91.204,0,4.085,91.104,4,2.563,91.167,1,4.005,91.247
2,3.871,91.168,2,2.368,91.272,11,4.620,91.216,3,3.700,91.104,1,2.330,91.240
2,5.249,91.166,10,2.538,91.193,1,2.432,91.082,1,2.608,91.202,1,3.794,91.119
5,5.202,91.188,0,4.265,91.101,0,2.328,91.264,1,2.673,91.176,2,2.232,91.117
4,2.346,91.294,2,2.425,91.203,11,4.584,91.131,3,4.486,91.141,2,2.780,91.165
3,2.577,91.219,0,2.372,91.169,0,2.456,91.191,4,3.893,91.160,1,4.645,91.146
1,3.725,91.198,2,4.094,91.176,11,2.417,91.103,2,4.131,91.203,2,4.077,91.131
2,2.361,91.214,13,2.323,91.160,5,4.854,91.108,4,4.020,91.236,1,2.328,91.252
1,3.230,91.212,11,2.377,91.192,15,3.924,91.262,3,3.244,91.157,2,5.771,91.196
2,4.039,91.086,2,2.949,91.162,11,2.282,91.189,4,2.369,91.174,1,2.507,91.194
3,3.849,91.230,0,8.454,91.127,0,2.371,91.323,4,3.897,91.075,1,2.888,91.220
4,5.727,91.252,2,4.060,91.247,11,4.299,91.186,4,2.515,91.177,1,5.707,91.107
2,4.280,91.104,8,2.534,91.224,9,2.507,91.203,3,2.321,91.255,1,2.785,91.257
2,2.379,91.247,8,5.082,91.217,8,2.240,91.244,4,2.280,91.148,1,2.246,91.166
4,2.285,91.139,14,2.234,91.100,10,2.226,91.207,3,5.651,91.228,3,2.581,91.218
4,2.436,91.199,13,2.966,91.121,5,5.432,91.230,4,2.389,91.197,1,2.378,91.222
2,5.535,91.110,2,5.830,91.201,11,4.497,91.147,2,2.444,91.197,2,3.254,91.200
2,2.340,91.250,8,2.358,91.174,8,2.283,91.193,1,4.938,91.111,1,3.922,91.282
4,2.384,91.196,10,2.223,91.148,1,2.530,91.183,3,2.372,91.284,2,2.314,91.142
1,7.417,91.193,2,2.670,91.116,11,2.260,91.149,3,2.193,91.111,1,3.177,91.149
1,2.980,91.252,2,2.555,91.167,11,3.575,91.190,3,9.114,91.172,1,4.408,91.116
3,4.406,91.161,10,5.665,91.158,1,2.383,91.170,1,2.599,91.178,1,3.455,91.295
2,5.847,91.195,13,3.971,91.213,5,2.299,91.217,4,2.486,91.168,1,2.337,91.233
3,2.265,91.104,10,2.277,91.126,1,5.881,91.251,1,3.352,91.207,1,2.402,91.194
3,2.317,91.115,10,2.914,91.138,1,2.862,91.246,1,2.469,91.175,1,4.495,91.095
4,6.290,91.184,8,2.279,91.228,8,2.336,91.195,2,2.306,91.138,2,2.312,91.241
3,2.440,91.229,10,2.266,91.231,1,6.207,91.101,4,2.386,91.282,1,2.673,91.259
3,3.886,91.142,8,3.854,91.117,8,2.312,91.139,4,2.356,91.172,1,5.596,91.134
1,2.294,91.176,8,2.218,91.224,8,2.236,91.270,3,2.240,91.288,1,2.279,91.313
2,2.270,91.140,10,8.553,91.266,1,2.518,91.211,1,3.002,91.239,1,2.504,91.244
2,2.469,91.131,10,2.402,91.191,1,2.667,91.168,4,3.754,91.211,1,5.958,91.255
1,2.204,91.206,2,2.220,91.231,11,2.310,91.162,3,3.330,91.154,1,2.269,91.190
1,2.316,91.070,2,6.310,91.132,11,2.923,91.157,1,2.436,91.194,1,2.343,91.267
3,2.507,91.187,10,2.379,91.239,1,2.340,91.161,4,8.320,91.127,1,2.776,91.153
2,2.460,91.117,2,2.840,91.121,11,2.312,91.139,3,2.498,91.120,1,4.138,91.091
3,2.595,91.119,9,6.052,91.194,2,3.682,91.227,4,2.482,91.170,1,2.265,91.128
3,2.224,91.179,13,2.513,91.201,5,2.230,91.160,4,5.842,91.187,1,2.245,91.190
2,2.237,91.093,13,2.284,91.138,5,2.315,91.203,4,2.220,91.223,1,5.394,91.113
4,5.758,91.130,8,3.853,91.162,8,2.847,91.267,1,2.298,91.161,1,2.671,91.156
4,2.271,91.189,8,2.802,91.214,8,3.984,91.162,2,8.482,91.179,1,2.449,91.090
4,2.192,91.171,2,2.362,91.173,11,2.258,91.220,3,3.865,91.126,1,3.891,91.223
1,6.152,91.122,2,2.978,91.142,11,2.430,91.250,3,2.394,91.289,1,3.810,91.240
4,2.385,91.202,2,2.416,91.046,11,5.711,91.257,3,3.262,91.174,2,2.303,91.217
3,2.307,91.173,8,2.268,91.194,8,2.211,91.150,4,2.228,91.154,1,2.316,91.239
4,6.511,91.064,2,3.553,91.098,11,3.140,91.188,3,3.021,91.229,2,3.854,91.207
4,2.641,91.193,2,2.577,91.199,11,8.476,91.239,3,2.296,91.222,1,2.317,91.141
3,2.242,91.181,10,2.376,91.284,1,2.404,91.266,4,2.343,91.210,1,5.919,91.097
2,3.168,91.209,0,2.325,91.154,0,3.901,91.174,3,2.799,91.159,2,2.566,91.230
2,2.291,91.165,9,2.239,91.219,2,5.334,91.200,2,3.598,91.046,2,4.094,91.185
4,2.250,91.247,9,2.513,91.248,2,2.237,91.233,2,2.313,91.176,1,6.218,91.162
5,3.910,91.142,12,2.742,91.119,14,3.884,91.102,4,4.057,91.261,1,3.842,91.257
4,3.672,91.185,12,8.420,91.194,17,2.545,91.196,4,2.298,91.154,1,2.580,91.151
1,2.467,91.241,2,2.267,91.149,11,2.301,91.159,3,2.230,91.144,1,6.455,91.105
4,3.155,91.198,2,2.767,91.146,11,3.122,91.184,3,2.407,91.160,1,3.778,91.259
2,4.680,91.222,10,12.297,91.126,1,7.830,91.214,1,4.763,91.158,2,4.534,91.111
4,2.565,91.171,9,2.566,91.158,2,2.400,91.181,2,6.858,91.140,2,4.443,91.164
4,2.652,91.203,9,2.394,91.252,3,3.013,91.235,4,2.692,91.155,2,3.503,91.331
2,2.846,91.145,9,6.071,91.256,2,2.955,91.196,1,3.476,91.183,2,2.911,91.216
1,2.486,91.247,2,2.263,91.171,11,2.353,91.255,3,5.967,91.226,1,2.379,91.069
5,2.697,91.149,2,2.466,91.184,11,2.347,91.185,4,2.296,91.125,1,2.216,91.217
3,5.894,91.128,8,2.350,91.200,8,3.872,91.152,1,2.918,91.173,2,3.133,91.159
1,2.974,91.132,2,2.317,91.223,11,2.712,91.157,3,6.169,91.184,1,4.103,91.118
1,2.211,91.149,9,2.663,91.141,3,2.693,91.193,3,4.072,91.135,2,3.840,91.189
2,6.941,91.216,10,3.470,91.218,1,2.467,91.093,1,2.233,91.149,1,2.338,91.153
4,2.354,91.132,2,2.390,91.211,11,6.584,91.164,3,2.407,91.149,2,2.279,91.120
1,2.967,91.193,2,2.700,91.129,11,2.434,91.150,3,2.435,91.235,1,2.458,91.206
1,5.944,91.083,10,3.446,91.209,1,2.256,91.169,1,2.265,91.147,1,2.306,91.203
4,2.492,91.253,9,3.188,91.108,2,6.832,91.243,1,3.855,91.214,1,2.351,91.124
1,2.214,91.256,10,3.717,91.142,1,2.852,91.256,1,2.677,91.075,1,5.329,91.113
2,2.814,91.212,2,2.741,91.177,11,2.210,91.119,3,4.070,91.132,1,2.393,91.218
3,4.072,91.214,10,2.537,91.147,1,9.307,91.237,1,2.504,91.153,1,2.291,91.145
3,2.269,91.192,10,2.274,91.197,1,2.303,91.210,1,2.269,91.174,1,5.703,91.158
3,2.966,91.245,10,2.290,91.224,1,2.450,91.225,1,2.246,91.204,1,3.841,91.212
1,2.454,91.242,2,5.181,91.126,11,3.720,91.111,3,2.436,91.159,2,3.848,91.171
4,2.459,91.219,8,2.397,91.162,8,3.858,91.184,1,3.871,91.199,2,4.627,91.194
4,2.283,91.181,8,4.151,91.095,8,4.462,91.235,1,2.272,91.287,1,2.606,91.238
1,2.267,91.236,2,6.142,91.136,11,3.296,91.312,3,2.478,91.190,1,2.400,91.071
1,2.599,91.205,2,4.619,91.182,11,3.878,91.190,3,8.077,91.114,1,2.528,91.180
1,2.290,91.214,13,2.237,91.214,12,2.292,91.184,3,2.841,91.258,1,3.838,91.167
2,3.345,91.120,10,4.817,91.125,1,4.006,91.129,1,2.253,91.171,1,2.337,91.204
1,2.202,91.230,2,4.643,91.227,11,2.615,91.144,3,5.926,91.128,1,3.233,91.227
Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid,Invalid
